id,datetime,origin_lat,origin_lng,origin_state,destination_lat,destination_lng,destination_state
1185,2017-05-27 06:30:00+00:00,12.9715987,77.5945627,Karnataka,16.5061743,80.6480153,Andhra Pradesh
1186,2017-05-27 06:30:00+00:00,14.3661521,78.45856,Andhra Pradesh,23.022505,72.5713621,Gujarat
1187,2017-05-27 06:30:00+00:00,23.022505,72.5713621,Gujarat,13.0826802,80.2707184,Tamil Nadu
1193,2017-05-28 06:30:00+00:00,16.3066525,80.4365402,Andhra Pradesh,13.0826802,80.2707184,Tamil Nadu
1194,2017-05-28 06:30:00+00:00,16.3066525,80.4365402,Andhra Pradesh,22.6699915,88.9454091,West Bengal
1195,2017-05-28 06:30:00+00:00,16.3066525,80.4365402,Andhra Pradesh,13.0826802,80.2707184,Tamil Nadu
1196,2017-05-28 06:30:00+00:00,15.8135755,80.3547286,Andhra Pradesh,9.5915668,76.5221531,Kerala
1197,2017-05-28 06:30:00+00:00,15.8135755,80.3547286,Andhra Pradesh,10.3446664,76.2093715,Kerala
1198,2017-05-28 06:30:00+00:00,15.8135755,80.3547286,Andhra Pradesh,9.8724889,76.5517132,Kerala
1199,2017-05-29 06:30:00+00:00,16.4410255,80.9926327,Andhra Pradesh,22.8484882,88.5299428,West Bengal
1200,2017-05-29 06:30:00+00:00,29.6856929,76.9904825,Haryana,22.6808348,88.2929313,West Bengal
1201,2017-05-29 06:30:00+00:00,21.4869337,86.9246005,Odisha,23.0359532,88.8766899,West Bengal
1207,2017-05-30 06:30:00+00:00,17.385044,78.486671,Telangana,16.5061743,80.6480153,Andhra Pradesh
1213,2017-05-30 06:30:00+00:00,17.385044,78.486671,Telangana,17.0005383,81.8040345,Andhra Pradesh
1209,2017-05-30 06:30:00+00:00,16.5061743,80.6480153,Andhra Pradesh,13.1990798,78.7469436,Andhra Pradesh
1202,2017-05-30 06:30:00+00:00,16.6385059,80.9705292,Andhra Pradesh,23.876057,87.3574973,West Bengal
1203,2017-05-30 06:30:00+00:00,17.0859869,81.9507538,Andhra Pradesh,22.2079327,87.4393397,West Bengal
1210,2017-05-30 06:30:00+00:00,17.6868159,83.2184815,Andhra Pradesh,17.0005383,81.8040345,Andhra Pradesh
1208,2017-05-30 06:30:00+00:00,16.6209149,80.5413043,Andhra Pradesh,23.0396738,86.6182736,West Bengal
1204,2017-05-30 06:30:00+00:00,16.3066525,80.4365402,Andhra Pradesh,19.0759837,72.8776559,Maharashtra
1205,2017-05-30 06:30:00+00:00,13.0826802,80.2707184,Tamil Nadu,17.6868159,83.2184815,Andhra Pradesh
1211,2017-05-30 06:30:00+00:00,13.0826802,80.2707184,Tamil Nadu,16.5061743,80.6480153,Andhra Pradesh
1206,2017-05-30 06:30:00+00:00,11.3410364,77.7171642,Tamil Nadu,13.2417155,77.7137306,Karnataka
1212,2017-05-30 06:30:00+00:00,16.5061743,80.6480153,Andhra Pradesh,15.3647083,75.1239547,Karnataka
1219,2017-05-31 06:30:00+00:00,29.6856929,76.9904825,Haryana,22.6808348,88.2929313,West Bengal
1214,2017-05-31 06:30:00+00:00,16.5061743,80.6480153,Andhra Pradesh,14.2886008,80.1248476,Andhra Pradesh
1216,2017-05-31 06:30:00+00:00,16.5061743,80.6480153,Andhra Pradesh,12.9715987,77.5945627,Karnataka
1217,2017-05-31 06:30:00+00:00,13.8185378,77.4988753,Andhra Pradesh,10.5276416,76.2144349,Kerala
1220,2017-05-31 06:30:00+00:00,16.4410255,80.9926327,Andhra Pradesh,22.8484882,88.5299428,West Bengal
1221,2017-05-31 06:30:00+00:00,15.8135755,80.3547286,Andhra Pradesh,20.462521,85.8829895,Odisha
1222,2017-05-31 06:30:00+00:00,15.8135755,80.3547286,Andhra Pradesh,19.8133822,85.8314655,Odisha
1223,2017-05-31 06:30:00+00:00,15.8135755,80.3547286,Andhra Pradesh,20.5619454,85.748719,Odisha
1226,2017-05-31 06:30:00+00:00,17.0005383,81.8040345,Andhra Pradesh,22.5738343,88.1779182,West Bengal
1228,2017-05-31 06:30:00+00:00,15.8135755,80.3547286,Andhra Pradesh,20.462521,85.8829895,Odisha
1230,2017-05-31 06:30:00+00:00,17.385044,78.486671,Telangana,16.3066525,80.4365402,Andhra Pradesh
1218,2017-05-31 06:30:00+00:00,16.6385059,80.9705292,Andhra Pradesh,23.876057,87.3574973,West Bengal
1225,2017-05-31 06:30:00+00:00,16.8138415,81.521241,Andhra Pradesh,22.572646,88.363895,West Bengal
1227,2017-05-31 06:30:00+00:00,15.8135755,80.3547286,Andhra Pradesh,13.6343426,79.5112406,Andhra Pradesh
1229,2017-05-31 06:30:00+00:00,15.8135755,80.3547286,Andhra Pradesh,11.0168445,76.9558321,Tamil Nadu
1231,2017-05-31 06:30:00+00:00,13.8185378,77.4988753,Andhra Pradesh,14.8279227,79.6937075,Andhra Pradesh
1232,2017-05-31 06:30:00+00:00,16.3066525,80.4365402,Andhra Pradesh,13.0826802,80.2707184,Tamil Nadu
1233,2017-05-31 06:30:00+00:00,16.4851565,79.8900552,Andhra Pradesh,13.0826802,80.2707184,Tamil Nadu
1234,2017-05-31 06:30:00+00:00,16.6385059,80.9705292,Andhra Pradesh,9.9312328,76.2673041,Kerala
1236,2017-05-31 06:30:00+00:00,18.2024216,83.6906836,Andhra Pradesh,14.4425987,79.986456,Andhra Pradesh
1235,2017-05-31 06:30:00+00:00,16.4106226,81.1520084,Andhra Pradesh,14.2545822,80.109357,Andhra Pradesh
1215,2017-05-31 06:30:00+00:00,17.385044,78.486671,Telangana,13.6287557,79.4191795,Andhra Pradesh
1224,2017-05-31 06:30:00+00:00,17.0859869,81.9507538,Andhra Pradesh,22.2079327,87.4393397,West Bengal
1237,2017-06-01 06:30:00+00:00,10.7904833,78.7046725,Tamil Nadu,16.5061743,80.6480153,Andhra Pradesh
1238,2017-06-01 06:30:00+00:00,10.7904833,78.7046725,Tamil Nadu,17.6868159,83.2184815,Andhra Pradesh
1239,2017-06-01 06:30:00+00:00,10.3673123,77.9802906,Tamil Nadu,17.6895915,82.9977331,Andhra Pradesh
1240,2017-06-01 06:30:00+00:00,16.3066525,80.4365402,Andhra Pradesh,10.3673123,77.9802906,Tamil Nadu
1241,2017-06-01 06:30:00+00:00,10.9229564,78.7405357,Tamil Nadu,19.0809075,79.560344,Telangana
1242,2017-06-01 06:30:00+00:00,20.9943818,85.9828102,Odisha,20.3165523,86.6113628,Odisha
1243,2017-06-01 06:30:00+00:00,21.4869337,86.9246005,Odisha,17.1353148,79.6333674,Telangana
1244,2017-06-01 06:30:00+00:00,16.5061743,80.6480153,Andhra Pradesh,17.385044,78.486671,Telangana
1245,2017-06-01 06:30:00+00:00,22.34601,87.2319753,West Bengal,23.6692956,86.151112,Jharkhand
1246,2017-06-01 06:30:00+00:00,22.34601,87.2319753,West Bengal,24.0784129,85.8307059,Jharkhand
1247,2017-06-01 06:30:00+00:00,22.34601,87.2319753,West Bengal,23.6692956,86.151112,Jharkhand
1248,2017-06-01 06:30:00+00:00,22.34601,87.2319753,West Bengal,24.0784129,85.8307059,Jharkhand
1249,2017-06-02 06:30:00+00:00,16.3066525,80.4365402,Andhra Pradesh,17.385044,78.486671,Telangana
1250,2017-06-02 06:30:00+00:00,16.5061743,80.6480153,Andhra Pradesh,17.385044,78.486671,Telangana
1251,2017-06-02 06:30:00+00:00,16.5061743,80.6480153,Andhra Pradesh,17.385044,78.486671,Telangana
1274,2017-06-02 06:30:00+00:00,12.9715987,77.5945627,Karnataka,16.2395313,80.6493396,Andhra Pradesh
1280,2017-06-02 06:30:00+00:00,16.3066525,80.4365402,Andhra Pradesh,19.0759837,72.8776559,Maharashtra
1283,2017-06-02 06:30:00+00:00,16.5061743,80.6480153,Andhra Pradesh,19.3149618,84.7940911,Odisha
1286,2017-06-02 06:30:00+00:00,16.0924301,80.1623948,Andhra Pradesh,20.2960587,85.8245398,Odisha
1289,2017-06-02 06:30:00+00:00,16.3066525,80.4365402,Andhra Pradesh,15.1393932,76.9214428,Karnataka
1313,2017-06-02 06:30:00+00:00,20.462521,85.8829895,Odisha,12.9141417,74.8559568,Karnataka
1316,2017-06-02 06:30:00+00:00,16.0724725,80.7228277,Andhra Pradesh,13.6287557,79.4191795,Andhra Pradesh
1319,2017-06-02 06:30:00+00:00,13.0826802,80.2707184,Tamil Nadu,16.3066525,80.4365402,Andhra Pradesh
1252,2017-06-02 06:30:00+00:00,18.2137526,79.8051595,Telangana,20.462521,85.8829895,Odisha
1253,2017-06-02 06:30:00+00:00,18.2137526,79.8051595,Telangana,20.462521,85.8829895,Odisha
1254,2017-06-02 06:30:00+00:00,18.2137526,79.8051595,Telangana,16.9890648,82.2474648,Andhra Pradesh
1275,2017-06-02 06:30:00+00:00,12.9715987,77.5945627,Karnataka,16.5061743,80.6480153,Andhra Pradesh
1278,2017-06-02 06:30:00+00:00,14.2545822,80.109357,Andhra Pradesh,16.3066525,80.4365402,Andhra Pradesh
1284,2017-06-02 06:30:00+00:00,16.5061743,80.6480153,Andhra Pradesh,25.5940947,85.1375645,Bihar
1287,2017-06-02 06:30:00+00:00,16.3066525,80.4365402,Andhra Pradesh,17.8721032,76.947022,Karnataka
1290,2017-06-02 06:30:00+00:00,16.3066525,80.4365402,Andhra Pradesh,21.1458004,79.0881546,Maharashtra
1255,2017-06-02 06:30:00+00:00,18.2137526,79.8051595,Telangana,16.9890648,82.2474648,Andhra Pradesh
1256,2017-06-02 06:30:00+00:00,18.2137526,79.8051595,Telangana,13.0279661,77.5409156,Karnataka
1276,2017-06-02 06:30:00+00:00,13.0826802,80.2707184,Tamil Nadu,16.3066525,80.4365402,Andhra Pradesh
1279,2017-06-02 06:30:00+00:00,14.2545822,80.109357,Andhra Pradesh,16.4349096,80.5687692,Andhra Pradesh
1282,2017-06-02 06:30:00+00:00,22.572646,88.363895,West Bengal,18.4385553,79.1288412,Telangana
1285,2017-06-02 06:30:00+00:00,23.2324214,87.8614793,West Bengal,16.3066525,80.4365402,Andhra Pradesh
1288,2017-06-02 06:30:00+00:00,16.0924301,80.1623948,Andhra Pradesh,21.1458004,79.0881546,Maharashtra
1310,2017-06-02 06:30:00+00:00,27.1766701,78.0080745,Uttar Pradesh,16.8138415,81.521241,Andhra Pradesh
1314,2017-06-02 06:30:00+00:00,20.462521,85.8829895,Odisha,13.3408807,74.7421427,Karnataka
1317,2017-06-02 06:30:00+00:00,16.5556876,79.6361748,Andhra Pradesh,13.0826802,80.2707184,Tamil Nadu
1257,2017-06-02 06:30:00+00:00,18.2137526,79.8051595,Telangana,13.0279661,77.5409156,Karnataka
1258,2017-06-02 06:30:00+00:00,21.4869337,86.9246005,Odisha,28.6691565,77.4537578,Uttar Pradesh
1259,2017-06-02 06:30:00+00:00,17.385044,78.486671,Telangana,22.5738343,88.1779182,West Bengal
1260,2017-06-02 06:30:00+00:00,17.9689008,79.5940544,Telangana,22.6699915,88.9454091,West Bengal
1261,2017-06-02 06:30:00+00:00,18.6725047,78.0940867,Telangana,22.6699915,88.9454091,West Bengal
1262,2017-06-02 06:30:00+00:00,13.0826802,80.2707184,Tamil Nadu,24.7954523,84.999431,Bihar
1263,2017-06-02 06:30:00+00:00,16.0174248,80.8294747,Andhra Pradesh,16.6547241,81.7445167,Andhra Pradesh
1264,2017-06-02 06:30:00+00:00,16.6209149,80.5413043,Andhra Pradesh,13.0068142,76.0995519,Karnataka
1265,2017-06-02 06:30:00+00:00,16.3066525,80.4365402,Andhra Pradesh,22.7195687,75.8577258,Madhya Pradesh
1266,2017-06-02 06:30:00+00:00,17.6868159,83.2184815,Andhra Pradesh,17.6687912,80.8935925,Telangana
1267,2017-06-02 06:30:00+00:00,17.5560036,80.6143961,Telangana,16.7049873,74.2432527,Maharashtra
1268,2017-06-02 06:30:00+00:00,16.5061743,80.6480153,Andhra Pradesh,25.9632764,85.5624965,Bihar
1269,2017-06-02 06:30:00+00:00,16.7106604,81.0952431,Andhra Pradesh,26.1445169,91.7362365,Assam
1270,2017-06-02 06:30:00+00:00,12.9715987,77.5945627,Karnataka,22.572646,88.363895,West Bengal
1271,2017-06-02 06:30:00+00:00,16.3066525,80.4365402,Andhra Pradesh,17.385044,78.486671,Telangana
1272,2017-06-02 06:30:00+00:00,17.385044,78.486671,Telangana,16.3066525,80.4365402,Andhra Pradesh
1273,2017-06-02 06:30:00+00:00,17.6194158,78.0823084,Telangana,16.2990649,80.3867417,Andhra Pradesh
1291,2017-06-02 06:30:00+00:00,16.0924301,80.1623948,Andhra Pradesh,19.5786554,76.6730348,Maharashtra
1292,2017-06-02 06:30:00+00:00,21.1458004,79.0881546,Maharashtra,16.3066525,80.4365402,Andhra Pradesh
1312,2017-06-02 06:30:00+00:00,20.462521,85.8829895,Odisha,15.1393932,76.9214428,Karnataka
1315,2017-06-02 06:30:00+00:00,20.462521,85.8829895,Odisha,15.4909301,73.8278496,Goa
1318,2017-06-02 06:30:00+00:00,16.3066525,80.4365402,Andhra Pradesh,13.0826802,80.2707184,Tamil Nadu
1294,2017-06-02 06:30:00+00:00,16.3066525,80.4365402,Andhra Pradesh,24.882912,88.128038,West Bengal
1295,2017-06-02 06:30:00+00:00,15.8135755,80.3547286,Andhra Pradesh,13.6343426,79.5112406,Andhra Pradesh
1296,2017-06-02 06:30:00+00:00,15.810707,79.9724245,Andhra Pradesh,19.171209,83.4163226,Odisha
1297,2017-06-02 06:30:00+00:00,16.8138415,81.521241,Andhra Pradesh,22.572646,88.363895,West Bengal
1298,2017-06-02 06:30:00+00:00,17.9689008,79.5940544,Telangana,26.8466937,80.946166,Uttar Pradesh
1299,2017-06-02 06:30:00+00:00,17.9689008,79.5940544,Telangana,26.449923,80.3318736,Uttar Pradesh
1300,2017-06-02 06:30:00+00:00,17.9689008,79.5940544,Telangana,25.3176452,82.9739144,Uttar Pradesh
1301,2017-06-02 06:30:00+00:00,17.9689008,79.5940544,Telangana,29.4438165,75.6702647,Haryana
1302,2017-06-02 06:30:00+00:00,16.5061743,80.6480153,Andhra Pradesh,21.1458004,79.0881546,Maharashtra
1303,2017-06-02 06:30:00+00:00,21.1458004,79.0881546,Maharashtra,16.5061743,80.6480153,Andhra Pradesh
1304,2017-06-02 06:30:00+00:00,17.2472528,80.1514447,Telangana,25.4484257,78.5684594,Uttar Pradesh
1305,2017-06-02 06:30:00+00:00,17.2472528,80.1514447,Telangana,28.3670355,79.4304381,Uttar Pradesh
1306,2017-06-02 06:30:00+00:00,17.2472528,80.1514447,Telangana,28.6691565,77.4537578,Uttar Pradesh
1307,2017-06-02 06:30:00+00:00,17.2472528,80.1514447,Telangana,27.1766701,78.0080745,Uttar Pradesh
1308,2017-06-02 06:30:00+00:00,27.1766701,78.0080745,Uttar Pradesh,16.5061743,80.6480153,Andhra Pradesh
1309,2017-06-02 06:30:00+00:00,27.1766701,78.0080745,Uttar Pradesh,16.3066525,80.4365402,Andhra Pradesh
1311,2017-06-02 06:30:00+00:00,22.572646,88.363895,West Bengal,20.462521,85.8829895,Odisha
1281,2017-06-02 06:30:00+00:00,19.0759837,72.8776559,Maharashtra,16.5061743,80.6480153,Andhra Pradesh
1277,2017-06-02 06:30:00+00:00,13.0826802,80.2707184,Tamil Nadu,16.3307384,80.3515812,Andhra Pradesh
1293,2017-06-02 06:30:00+00:00,16.3066525,80.4365402,Andhra Pradesh,22.6093882,79.8380778,Madhya Pradesh
1322,2017-06-03 06:30:00+00:00,16.5061743,80.6480153,Andhra Pradesh,13.6287557,79.4191795,Andhra Pradesh
1320,2017-06-03 06:30:00+00:00,16.5061743,80.6480153,Andhra Pradesh,17.6868159,83.2184815,Andhra Pradesh
1323,2017-06-03 06:30:00+00:00,16.5061743,80.6480153,Andhra Pradesh,20.130141,85.4788065,Odisha
1321,2017-06-03 06:30:00+00:00,16.5061743,80.6480153,Andhra Pradesh,17.6868159,83.2184815,Andhra Pradesh
2327,2017-06-04 06:30:00+00:00,18.3587707,81.8977137,Odisha,25.1785773,88.2461183,West Bengal
2328,2017-06-04 06:30:00+00:00,18.3587707,81.8977137,Odisha,12.9715987,77.5945627,Karnataka
2329,2017-06-04 06:30:00+00:00,16.8652942,81.9261999,Andhra Pradesh,18.3587707,81.8977137,Odisha
1325,2017-06-04 06:30:00+00:00,13.1992334,80.196693,Tamil Nadu,15.9055019,80.6682428,Andhra Pradesh
1324,2017-06-04 06:30:00+00:00,22.572646,88.363895,West Bengal,23.831457,91.2867777,Tripura
1326,2017-06-04 06:30:00+00:00,21.522184,70.4578768,Gujarat,15.6705674,80.1684258,Andhra Pradesh
1327,2017-06-04 06:30:00+00:00,17.4399295,78.4982741,Telangana,13.7287347,77.5218127,Andhra Pradesh
1328,2017-06-04 06:30:00+00:00,17.4399295,78.4982741,Telangana,14.6818877,77.6005911,Andhra Pradesh
1329,2017-06-04 06:30:00+00:00,16.3066525,80.4365402,Andhra Pradesh,10.9996667,77.2807423,Tamil Nadu
1330,2017-06-04 06:30:00+00:00,16.3066525,80.4365402,Andhra Pradesh,10.6572737,77.0106693,Tamil Nadu
1331,2017-06-04 06:30:00+00:00,16.0724725,80.7228277,Andhra Pradesh,14.4425987,79.986456,Andhra Pradesh
1332,2017-06-04 06:30:00+00:00,16.0724725,80.7228277,Andhra Pradesh,16.3066525,80.4365402,Andhra Pradesh
1333,2017-06-04 06:30:00+00:00,16.0724725,80.7228277,Andhra Pradesh,14.6818877,77.6005911,Andhra Pradesh
1334,2017-06-04 06:30:00+00:00,16.0724725,80.7228277,Andhra Pradesh,18.2969747,83.8967813,Andhra Pradesh
1335,2017-06-04 06:30:00+00:00,16.8138415,81.521241,Andhra Pradesh,28.7040592,77.1024902,Delhi
1336,2017-06-04 06:30:00+00:00,27.1766701,78.0080745,Uttar Pradesh,16.5061743,80.6480153,Andhra Pradesh
1337,2017-06-04 06:30:00+00:00,27.1766701,78.0080745,Uttar Pradesh,17.9689008,79.5940544,Telangana
1339,2017-06-04 06:30:00+00:00,27.1766701,78.0080745,Uttar Pradesh,16.8138415,81.521241,Andhra Pradesh
1340,2017-06-04 06:30:00+00:00,16.8216948,81.4021555,Andhra Pradesh,30.3781788,76.7766974,Haryana
1341,2017-06-04 06:30:00+00:00,16.8216948,81.4021555,Andhra Pradesh,27.1766701,78.0080745,Uttar Pradesh
1342,2017-06-04 06:30:00+00:00,16.8216948,81.4021555,Andhra Pradesh,29.4438165,75.6702647,Haryana
1343,2017-06-04 06:30:00+00:00,16.8216948,81.4021555,Andhra Pradesh,28.7040592,77.1024902,Delhi
1344,2017-06-04 06:30:00+00:00,16.8138415,81.521241,Andhra Pradesh,21.2513844,81.6296413,Chhattisgarh
1345,2017-06-04 06:30:00+00:00,16.8138415,81.521241,Andhra Pradesh,21.1938475,81.3509416,Chhattisgarh
1346,2017-06-04 06:30:00+00:00,16.8138415,81.521241,Andhra Pradesh,22.0796251,82.1391412,Chhattisgarh
1347,2017-06-04 06:30:00+00:00,16.6385059,80.9705292,Andhra Pradesh,13.4019689,78.0551384,Karnataka
1348,2017-06-04 06:30:00+00:00,17.385044,78.486671,Telangana,14.4673541,78.8241339,Andhra Pradesh
1349,2017-06-04 06:30:00+00:00,17.385044,78.486671,Telangana,15.8281257,78.0372792,Andhra Pradesh
1350,2017-06-04 06:30:00+00:00,17.385044,78.486671,Telangana,13.6287557,79.4191795,Andhra Pradesh
1351,2017-06-04 06:30:00+00:00,17.385044,78.486671,Telangana,13.2218054,79.1010442,Andhra Pradesh
1352,2017-06-04 06:30:00+00:00,22.34601,87.2319753,West Bengal,23.6692956,86.151112,Jharkhand
1338,2017-06-04 06:30:00+00:00,27.1766701,78.0080745,Uttar Pradesh,17.2472528,80.1514447,Telangana
1380,2017-06-05 06:30:00+00:00,21.4869337,86.9246005,Odisha,25.1785773,88.2461183,West Bengal
1353,2017-06-05 06:30:00+00:00,17.6687912,80.8935925,Telangana,17.385044,78.486671,Telangana
1354,2017-06-05 06:30:00+00:00,17.6687912,80.8935925,Telangana,16.5061743,80.6480153,Andhra Pradesh
1355,2017-06-05 06:30:00+00:00,13.0826802,80.2707184,Tamil Nadu,17.385044,78.486671,Telangana
1356,2017-06-05 06:30:00+00:00,17.9689008,79.5940544,Telangana,17.0005383,81.8040345,Andhra Pradesh
1357,2017-06-05 06:30:00+00:00,13.8185378,77.4988753,Andhra Pradesh,16.2120031,77.3439283,Karnataka
1358,2017-06-05 06:30:00+00:00,13.7287347,77.5218127,Andhra Pradesh,14.8279227,79.6937075,Andhra Pradesh
1359,2017-06-05 06:30:00+00:00,15.5057232,80.049922,Andhra Pradesh,13.8185378,77.4988753,Andhra Pradesh
1360,2017-06-05 06:30:00+00:00,15.5057232,80.049922,Andhra Pradesh,17.0756673,82.1360026,Andhra Pradesh
1362,2017-06-05 06:30:00+00:00,13.0826802,80.2707184,Tamil Nadu,19.1174139,84.6845216,Andhra Pradesh
1363,2017-06-05 06:30:00+00:00,19.1174139,84.6845216,Andhra Pradesh,13.0826802,80.2707184,Tamil Nadu
1364,2017-06-05 06:30:00+00:00,18.1066576,83.3955506,Andhra Pradesh,13.0826802,80.2707184,Tamil Nadu
1365,2017-06-05 06:30:00+00:00,13.1357446,78.1325611,Karnataka,22.572646,88.363895,West Bengal
1366,2017-06-05 06:30:00+00:00,13.1357446,78.1325611,Karnataka,22.572646,88.363895,West Bengal
1367,2017-06-05 06:30:00+00:00,22.572646,88.363895,West Bengal,12.9715987,77.5945627,Karnataka
1368,2017-06-05 06:30:00+00:00,17.385044,78.486671,Telangana,13.0826802,80.2707184,Tamil Nadu
1369,2017-06-05 06:30:00+00:00,13.0826802,80.2707184,Tamil Nadu,17.385044,78.486671,Telangana
1370,2017-06-05 06:30:00+00:00,16.8138415,81.521241,Andhra Pradesh,22.572646,88.363895,West Bengal
1371,2017-06-05 06:30:00+00:00,22.572646,88.363895,West Bengal,16.8138415,81.521241,Andhra Pradesh
1372,2017-06-05 06:30:00+00:00,22.572646,88.363895,West Bengal,17.0005383,81.8040345,Andhra Pradesh
1373,2017-06-05 06:30:00+00:00,22.572646,88.363895,West Bengal,19.3149618,84.7940911,Odisha
1374,2017-06-05 06:30:00+00:00,22.572646,88.363895,West Bengal,17.6868159,83.2184815,Andhra Pradesh
1375,2017-06-05 06:30:00+00:00,12.9141417,74.8559568,Karnataka,13.8185378,77.4988753,Andhra Pradesh
1376,2017-06-05 06:30:00+00:00,16.3066525,80.4365402,Andhra Pradesh,22.7195687,75.8577258,Madhya Pradesh
1377,2017-06-05 06:30:00+00:00,22.7195687,75.8577258,Madhya Pradesh,16.7571731,81.6799629,Andhra Pradesh
1378,2017-06-05 06:30:00+00:00,22.34601,87.2319753,West Bengal,20.462521,85.8829895,Odisha
1379,2017-06-05 06:30:00+00:00,21.4869337,86.9246005,Odisha,22.572646,88.363895,West Bengal
1361,2017-06-05 06:30:00+00:00,13.0826802,80.2707184,Tamil Nadu,22.572646,88.363895,West Bengal
1381,2017-06-06 06:30:00+00:00,16.5061743,80.6480153,Andhra Pradesh,18.6725047,78.0940867,Telangana
1382,2017-06-06 06:30:00+00:00,23.7720751,86.8069698,Jharkhand,16.5061743,80.6480153,Andhra Pradesh
1383,2017-06-06 06:30:00+00:00,16.5061743,80.6480153,Andhra Pradesh,21.4869337,86.9246005,Odisha
1384,2017-06-06 06:30:00+00:00,12.9493409,75.3791096,Karnataka,14.4673541,78.8241339,Andhra Pradesh
1386,2017-06-06 06:30:00+00:00,16.5061743,80.6480153,Andhra Pradesh,14.6818877,77.6005911,Andhra Pradesh
1387,2017-06-06 06:30:00+00:00,16.5061743,80.6480153,Andhra Pradesh,15.5057232,80.049922,Andhra Pradesh
1388,2017-06-06 06:30:00+00:00,16.5061743,80.6480153,Andhra Pradesh,14.4425987,79.986456,Andhra Pradesh
1389,2017-06-06 06:30:00+00:00,16.5061743,80.6480153,Andhra Pradesh,15.8281257,78.0372792,Andhra Pradesh
1390,2017-06-06 06:30:00+00:00,16.5061743,80.6480153,Andhra Pradesh,17.385044,78.486671,Telangana
1391,2017-06-06 06:30:00+00:00,16.5061743,80.6480153,Andhra Pradesh,18.4385553,79.1288412,Telangana
1392,2017-06-06 06:30:00+00:00,16.5061743,80.6480153,Andhra Pradesh,13.6287557,79.4191795,Andhra Pradesh
1393,2017-06-06 06:30:00+00:00,16.8233984,80.0744458,Andhra Pradesh,20.2960587,85.8245398,Odisha
1394,2017-06-06 06:30:00+00:00,16.8233984,80.0744458,Andhra Pradesh,20.462521,85.8829895,Odisha
1395,2017-06-06 06:30:00+00:00,16.8233984,80.0744458,Andhra Pradesh,20.1783322,85.1129236,Odisha
1385,2017-06-06 06:30:00+00:00,12.9493409,75.3791096,Karnataka,15.6860071,77.7709558,Andhra Pradesh
1396,2017-06-07 06:30:00+00:00,16.8233984,80.0744458,Andhra Pradesh,20.2960587,85.8245398,Odisha
1397,2017-06-07 06:30:00+00:00,16.8233984,80.0744458,Andhra Pradesh,20.462521,85.8829895,Odisha
1398,2017-06-07 06:30:00+00:00,16.8233984,80.0744458,Andhra Pradesh,20.1783322,85.1129236,Odisha
1399,2017-06-07 06:30:00+00:00,16.3066525,80.4365402,Andhra Pradesh,26.449923,80.3318736,Uttar Pradesh
1400,2017-06-07 06:30:00+00:00,16.3066525,80.4365402,Andhra Pradesh,26.449923,80.3318736,Uttar Pradesh
1401,2017-06-07 06:30:00+00:00,16.3066525,80.4365402,Andhra Pradesh,22.9622672,76.0507949,Madhya Pradesh
1402,2017-06-07 06:30:00+00:00,15.8135755,80.3547286,Andhra Pradesh,11.3410364,77.7171642,Tamil Nadu
1403,2017-06-07 06:30:00+00:00,15.8135755,80.3547286,Andhra Pradesh,9.9312328,76.2673041,Kerala
1404,2017-06-07 06:30:00+00:00,22.572646,88.363895,West Bengal,18.4385553,79.1288412,Telangana
1405,2017-06-07 06:30:00+00:00,21.4869337,86.9246005,Odisha,17.6868159,83.2184815,Andhra Pradesh
1406,2017-06-07 06:30:00+00:00,21.4869337,86.9246005,Odisha,16.5061743,80.6480153,Andhra Pradesh
1408,2017-06-07 06:30:00+00:00,21.4869337,86.9246005,Odisha,16.5061743,80.6480153,Andhra Pradesh
1409,2017-06-07 06:30:00+00:00,21.4869337,86.9246005,Odisha,17.385044,78.486671,Telangana
1410,2017-06-07 06:30:00+00:00,21.4869337,86.9246005,Odisha,17.6868159,83.2184815,Andhra Pradesh
1411,2017-06-07 06:30:00+00:00,21.4869337,86.9246005,Odisha,12.9141417,74.8559568,Karnataka
1412,2017-06-07 06:30:00+00:00,21.4869337,86.9246005,Odisha,11.0168445,76.9558321,Tamil Nadu
1413,2017-06-07 06:30:00+00:00,21.4869337,86.9246005,Odisha,12.9715987,77.5945627,Karnataka
1414,2017-06-07 06:30:00+00:00,21.4869337,86.9246005,Odisha,16.7049873,74.2432527,Maharashtra
1415,2017-06-07 06:30:00+00:00,21.4869337,86.9246005,Odisha,21.1458004,79.0881546,Maharashtra
1416,2017-06-07 06:30:00+00:00,21.4869337,86.9246005,Odisha,19.8761653,75.3433139,Maharashtra
1417,2017-06-07 06:30:00+00:00,21.4869337,86.9246005,Odisha,20.2960587,85.8245398,Odisha
1418,2017-06-07 06:30:00+00:00,21.4869337,86.9246005,Odisha,20.462521,85.8829895,Odisha
1419,2017-06-07 06:30:00+00:00,21.4869337,86.9246005,Odisha,22.572646,88.363895,West Bengal
1420,2017-06-07 06:30:00+00:00,21.4869337,86.9246005,Odisha,23.3440997,85.309562,Jharkhand
1421,2017-06-07 06:30:00+00:00,16.3066525,80.4365402,Andhra Pradesh,13.0826802,80.2707184,Tamil Nadu
1422,2017-06-07 06:30:00+00:00,16.3066525,80.4365402,Andhra Pradesh,22.6699915,88.9454091,West Bengal
1423,2017-06-07 06:30:00+00:00,16.3066525,80.4365402,Andhra Pradesh,26.9124336,75.7872709,Rajasthan
